order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2050008,609,prior,15,5,18,4
111054,609,prior,16,5,12,21
187665,609,prior,17,0,14,30
2637966,609,prior,18,2,17,9
1882095,609,train,19,0,10,12
3091477,610,prior,1,0,16,NA
1934817,610,prior,2,6,14,13
1408582,610,prior,3,0,12,8
764108,610,test,4,6,14,13
2871175,611,prior,1,5,21,NA
2458746,611,prior,2,5,23,7
1957196,611,prior,3,6,13,8
2175783,611,prior,4,6,14,7
1965735,611,prior,5,6,13,7
1902925,611,prior,6,5,22,6
930909,611,prior,7,5,19,7
2699188,611,prior,8,5,23,21
2548905,611,prior,9,4,19,30
1616486,611,prior,10,6,10,9
1949104,611,prior,11,6,14,14
3120969,611,prior,12,5,18,13
2647244,611,prior,13,6,10,30
36065,611,prior,14,6,10,14
3372403,611,prior,15,6,00,28
1211009,611,prior,16,5,22,6
3293848,611,train,17,5,23,14
1559458,612,prior,1,2,19,NA
1854923,612,prior,2,1,13,13
3069382,612,prior,3,0,17,6
647977,612,prior,4,6,12,13
2315676,612,prior,5,3,14,18
71688,612,prior,6,3,06,7
2134170,612,prior,7,5,00,9
117317,612,prior,8,1,15,10
2067003,612,prior,9,0,18,13
1024611,612,prior,10,6,10,30
1512551,612,prior,11,1,14,2
3083871,612,prior,12,0,08,6
2013095,612,prior,13,0,11,14
2997882,612,prior,14,3,16,17
92805,612,prior,15,6,10,3
219051,612,prior,16,0,23,8
3221648,612,prior,17,5,11,5
160550,612,prior,18,2,10,4
69509,612,prior,19,0,10,5
900417,612,prior,20,0,14,21
2869124,612,prior,21,4,12,4
1714159,612,prior,22,2,11,5
461527,612,prior,23,0,15,5
376659,612,prior,24,0,09,7
1982529,612,prior,25,1,23,8
234021,612,prior,26,0,09,6
529088,612,prior,27,0,12,7
3200208,612,prior,28,0,09,7
3373603,612,prior,29,6,10,6
1272314,612,prior,30,3,12,4
3032209,612,prior,31,1,09,12
1941074,612,prior,32,6,08,5
1470167,612,prior,33,3,12,11
2361073,612,prior,34,1,10,5
1866046,612,prior,35,2,18,8
3252748,612,prior,36,1,10,6
818522,612,prior,37,6,10,12
393384,612,prior,38,0,17,8
2424644,612,prior,39,6,13,6
2830734,612,train,40,5,10,6
3272373,613,prior,1,4,15,NA
821251,613,prior,2,5,08,8
357482,613,prior,3,0,07,9
1585734,613,prior,4,1,07,15
1390204,613,prior,5,0,09,6
2638654,613,prior,6,1,11,8
397849,613,prior,7,1,15,7
3382393,613,prior,8,1,12,7
1596262,613,prior,9,1,12,7
1191686,613,prior,10,1,14,7
2363228,613,prior,11,2,10,8
1713897,613,prior,12,1,10,6
1386850,613,test,13,1,11,7
3006524,614,prior,1,1,14,NA
2851369,614,prior,2,0,13,30
2051249,614,prior,3,2,20,30
2558969,614,train,4,1,14,20
1935459,615,prior,1,6,13,NA
3385928,615,prior,2,4,16,12
2691666,615,prior,3,1,15,30
1463577,615,prior,4,4,12,30
458905,615,test,5,3,17,30
1527689,616,prior,1,6,18,NA
2707043,616,prior,2,6,10,14
673571,616,prior,3,1,17,30
1067897,616,prior,4,5,14,30
834078,616,prior,5,6,17,15
1844781,616,prior,6,0,12,8
299136,616,prior,7,0,13,7
265608,616,prior,8,1,18,8
1060293,616,prior,9,0,11,13
3144288,616,prior,10,5,17,12
49954,616,prior,11,4,09,6
1895235,616,prior,12,4,10,0
805279,616,prior,13,0,16,10
1439444,616,prior,14,5,12,12
956032,616,prior,15,5,10,28
2470930,616,prior,16,1,10,3
2429152,616,prior,17,6,12,5
2465331,616,prior,18,0,10,8
652195,616,prior,19,6,09,13
417248,616,prior,20,6,14,7
1254773,616,prior,21,6,19,7
1668662,616,prior,22,1,18,9
2302365,616,prior,23,3,16,2
3372267,616,prior,24,6,16,3
1059977,616,prior,25,0,16,8
36346,616,prior,26,4,16,18
2577788,616,prior,27,6,17,9
281245,616,prior,28,6,18,14
437954,616,train,29,0,10,8
763012,617,prior,1,0,12,NA
3233971,617,prior,2,3,21,3
2557445,617,prior,3,4,19,8
869085,617,prior,4,0,15,3
635670,617,prior,5,4,21,4
2306753,617,prior,6,3,19,6
3204057,617,prior,7,0,03,18
2022095,617,prior,8,4,22,4
2657827,617,prior,9,3,20,13
3277378,617,prior,10,1,11,5
192822,617,train,11,1,20,7
2278775,618,prior,1,4,13,NA
2856927,618,prior,2,5,12,30
1871776,618,prior,3,6,13,15
1394017,618,prior,4,2,18,3
2539268,618,prior,5,5,11,10
2773751,618,prior,6,1,18,10
2383608,618,prior,7,1,08,7
1553283,618,prior,8,6,17,12
1411275,618,prior,9,5,11,13
264111,618,prior,10,6,17,30
1665266,618,prior,11,2,08,3
1490702,618,prior,12,0,13,19
1886242,618,prior,13,3,12,3
2159933,618,prior,14,3,18,7
1383818,618,prior,15,6,15,3
965351,618,prior,16,1,21,2
1526765,618,prior,17,2,19,22
2616805,618,prior,18,5,09,17
1283877,618,prior,19,0,11,9
223766,618,prior,20,6,19,6
3335603,618,prior,21,1,19,2
309870,618,prior,22,3,07,9
2350322,618,prior,23,2,07,13
1704008,618,prior,24,6,15,11
1890278,618,prior,25,2,11,10
2190984,618,prior,26,6,10,4
2826120,618,prior,27,4,20,12
728126,618,test,28,0,09,10
2153239,619,prior,1,5,09,NA
234262,619,prior,2,5,09,21
1987794,619,prior,3,1,14,30
1170079,619,prior,4,5,12,11
2413078,619,train,5,3,11,30
1020208,620,prior,1,2,19,NA
2536785,620,prior,2,3,18,30
2461157,620,prior,3,5,13,30
1806302,620,prior,4,4,17,30
1048253,620,prior,5,4,10,28
416736,620,train,6,4,18,30
3315601,621,prior,1,3,15,NA
983349,621,prior,2,3,10,30
1331738,621,prior,3,0,15,30
1177429,621,prior,4,0,15,0
1886032,621,test,5,4,12,30
139800,622,prior,1,0,16,NA
1934961,622,prior,2,1,17,30
631349,622,prior,3,0,15,6
1782701,622,prior,4,1,14,30
446397,622,prior,5,6,19,26
630214,622,test,6,0,14,29
3068926,623,prior,1,2,10,NA
2725950,623,prior,2,4,09,23
492302,623,prior,3,2,09,12
60170,623,prior,4,4,06,30
1907383,623,prior,5,4,04,7
2763380,623,prior,6,5,09,15
1149706,623,prior,7,4,09,20
2509910,623,prior,8,1,11,11
995260,623,prior,9,4,11,17
35423,623,prior,10,1,10,18
447584,623,prior,11,3,11,30
2725594,623,train,12,5,11,30
3343805,624,prior,1,0,15,NA
2236054,624,prior,2,0,15,30
813902,624,prior,3,1,12,8
3317033,624,prior,4,3,13,30
508344,624,prior,5,1,16,30
3163026,624,prior,6,1,13,30
1533834,624,test,7,0,16,6
1177195,625,prior,1,2,08,NA
2979521,625,prior,2,3,08,1
1108971,625,prior,3,4,14,22
821898,625,train,4,2,14,30
2144409,626,prior,1,3,11,NA
2483801,626,prior,2,5,15,2
2478952,626,prior,3,2,13,4
1815617,626,prior,4,1,13,6
2923101,626,prior,5,3,17,2
2741904,626,prior,6,1,14,5
2307913,626,prior,7,3,13,2
491991,626,prior,8,3,08,7
584445,626,prior,9,4,12,1
2138689,626,prior,10,1,10,4
1067266,626,prior,11,4,16,3
981587,626,prior,12,1,09,4
2865380,626,prior,13,2,12,1
2058509,626,prior,14,3,09,1
2756375,626,prior,15,2,10,6
517288,626,prior,16,4,11,2
2789758,626,prior,17,5,12,1
2799600,626,prior,18,1,11,3
3040324,626,prior,19,5,10,4
716308,626,prior,20,3,12,5
1182657,626,prior,21,4,13,1
1051850,626,prior,22,3,14,6
3085611,626,prior,23,5,14,2
103401,626,prior,24,6,14,1
2384068,626,prior,25,1,12,2
1758133,626,prior,26,3,13,2
2913081,626,prior,27,1,12,5
198590,626,prior,28,3,09,2
1536776,626,prior,29,4,09,1
1155590,626,prior,30,3,08,6
1309835,626,prior,31,5,12,2
3028632,626,prior,32,2,08,4
1927582,626,prior,33,3,16,1
1785622,626,prior,34,4,17,1
337100,626,prior,35,5,11,1
1155979,626,prior,36,0,18,2
374175,626,prior,37,3,08,3
3029908,626,prior,38,6,21,3
1433072,626,prior,39,1,16,2
1772484,626,prior,40,4,14,3
1843883,626,prior,41,1,12,4
383276,626,prior,42,4,13,3
1114232,626,prior,43,1,12,4
992740,626,prior,44,5,14,4
1501841,626,prior,45,0,19,16
2021364,626,prior,46,4,09,4
1675128,626,prior,47,4,12,7
3176678,626,prior,48,6,15,2
1615506,626,prior,49,2,10,3
694215,626,prior,50,3,12,1
2557869,626,prior,51,4,12,1
1317819,626,prior,52,5,14,1
2490810,626,prior,53,0,16,2
1175225,626,prior,54,2,08,2
176835,626,prior,55,2,16,0
2738761,626,prior,56,4,09,2
2324159,626,prior,57,5,15,1
2622204,626,prior,58,2,09,4
1318037,626,prior,59,4,16,2
719482,626,prior,60,2,09,5
2935464,626,prior,61,3,14,1
2751558,626,prior,62,4,13,1
2728307,626,prior,63,3,09,6
1379897,626,prior,64,4,11,1
3015534,626,prior,65,2,09,5
2773434,626,prior,66,3,15,1
1429877,626,prior,67,4,16,1
1307101,626,prior,68,1,16,4
1898930,626,prior,69,2,13,1
1689612,626,prior,70,4,12,2
2907547,626,prior,71,0,14,3
3401202,626,prior,72,2,13,2
240350,626,prior,73,4,15,2
2140988,626,prior,74,1,12,4
2456920,626,prior,75,2,11,1
3135422,626,prior,76,3,09,1
862023,626,prior,77,5,12,2
3175650,626,prior,78,2,11,4
2771578,626,prior,79,4,12,2
151034,626,prior,80,4,18,0
3291965,626,prior,81,1,13,4
525940,626,prior,82,2,09,1
1624508,626,prior,83,4,09,2
1422655,626,prior,84,0,17,3
325835,626,prior,85,1,17,1
865269,626,prior,86,2,15,1
3012775,626,prior,87,3,10,1
1497577,626,prior,88,4,17,1
1964445,626,prior,89,2,10,5
1194406,626,prior,90,3,15,1
2947055,626,prior,91,3,15,0
1436336,626,prior,92,2,13,6
3007254,626,prior,93,3,16,1
420304,626,prior,94,4,20,1
1017699,626,train,95,2,10,5
2396833,627,prior,1,6,14,NA
2275109,627,prior,2,0,08,30
2728124,627,prior,3,3,08,30
736391,627,test,4,2,21,30
1651509,628,prior,1,3,17,NA
1888086,628,prior,2,1,18,19
1867175,628,prior,3,0,12,30
1933130,628,train,4,0,19,30
98018,629,prior,1,6,12,NA
2209250,629,prior,2,6,14,30
1127119,629,prior,3,0,10,30
2936843,629,prior,4,0,07,30
362529,629,prior,5,6,15,6
1515741,629,prior,6,6,11,14
523640,629,prior,7,6,17,30
1470781,629,test,8,0,10,22
2111360,630,prior,1,3,16,NA
1670116,630,prior,2,2,10,20
2633050,630,prior,3,1,09,6
2964306,630,prior,4,5,11,4
2286979,630,prior,5,5,14,14
607010,630,prior,6,5,10,14
3013694,630,prior,7,5,14,7
1252174,630,prior,8,4,16,6
1049566,630,prior,9,5,10,8
3063454,630,prior,10,5,09,7
3116979,630,prior,11,1,11,10
2082508,630,prior,12,5,13,4
3074622,630,prior,13,5,10,7
2769783,630,prior,14,5,13,7
297033,630,prior,15,5,15,7
229851,630,prior,16,4,15,6
552448,630,prior,17,5,11,8
613916,630,prior,18,5,13,7
1339818,630,prior,19,5,10,7
1923777,630,prior,20,5,14,7
738582,630,prior,21,5,14,7
3340757,630,prior,22,5,14,7
1532841,630,prior,23,5,11,7
300587,630,prior,24,5,11,7
2191132,630,prior,25,5,14,14
1884710,630,prior,26,5,13,7
712352,630,prior,27,5,14,7
3210925,630,prior,28,5,11,7
3010542,630,prior,29,5,13,7
2839153,630,prior,30,5,14,7
2443717,630,prior,31,5,13,7
353844,630,prior,32,5,12,7
834041,630,prior,33,5,13,7
1423135,630,prior,34,5,14,7
42111,630,prior,35,5,12,7
3115102,630,prior,36,5,12,7
3249059,630,prior,37,4,14,6
2945381,630,prior,38,5,13,15
1115922,630,prior,39,5,12,7
3132330,630,prior,40,5,14,7
84559,630,prior,41,5,13,7
2360269,630,test,42,1,10,30
1259485,631,prior,1,3,15,NA
3377567,631,prior,2,3,15,7
2024777,631,prior,3,1,17,30
1296793,631,prior,4,2,19,30
2403048,631,prior,5,5,11,24
32165,631,prior,6,3,18,30
2696952,631,prior,7,2,21,6
1237146,631,test,8,1,18,6
865124,632,prior,1,3,11,NA
1696849,632,prior,2,0,17,30
2645825,632,prior,3,1,13,8
1691651,632,prior,4,3,16,2
1506175,632,prior,5,6,23,10
415087,632,train,6,3,20,30
2650063,633,prior,1,3,12,NA
3051335,633,prior,2,6,19,17
1901440,633,prior,3,1,09,30
1624343,633,prior,4,1,13,30
3128663,633,test,5,3,19,16
1411063,634,prior,1,0,11,NA
351447,634,prior,2,1,20,29
337582,634,prior,3,2,17,15
2594947,634,prior,4,2,00,21
1085016,634,prior,5,3,09,1
436830,634,prior,6,3,09,0
959385,634,prior,7,2,15,20
3396429,634,prior,8,5,15,24
274766,634,prior,9,6,23,15
2670833,634,prior,10,3,16,11
2057978,634,prior,11,6,12,3
3298943,634,train,12,0,22,8
1387579,635,prior,1,2,21,NA
2823341,635,prior,2,2,16,7
1215159,635,prior,3,5,12,3
2076601,635,prior,4,0,12,9
2702652,635,prior,5,2,16,9
17714,635,prior,6,5,12,10
2006864,635,prior,7,0,11,30
1570442,635,prior,8,1,15,15
3304970,635,prior,9,2,21,22
143832,635,prior,10,2,15,14
1812916,635,prior,11,1,09,13
1552743,635,prior,12,3,10,9
2206561,635,prior,13,6,14,10
2302696,635,prior,14,4,10,5
1013015,635,prior,15,0,09,30
791698,635,prior,16,0,12,7
120776,635,prior,17,0,11,21
1240182,635,prior,18,5,07,26
1038529,635,prior,19,5,10,21
106871,635,prior,20,5,08,14
204643,635,prior,21,0,12,9
2193467,635,prior,22,6,07,13
2764806,635,prior,23,5,22,13
2535468,635,test,24,5,15,30
1882574,636,prior,1,2,15,NA
1729432,636,prior,2,1,11,30
1677559,636,prior,3,2,08,22
1817013,636,prior,4,2,11,14
2258175,636,prior,5,2,12,7
1609779,636,prior,6,5,11,10
1381034,636,prior,7,1,13,3
1439389,636,prior,8,5,10,4
3008597,636,prior,9,1,09,3
120208,636,prior,10,1,07,7
2592411,636,prior,11,2,10,1
126688,636,prior,12,4,15,2
1487055,636,prior,13,5,16,15
1369372,636,prior,14,3,10,30
1940169,636,prior,15,2,10,6
2395722,636,prior,16,5,11,30
1546456,636,prior,17,3,15,5
1391480,636,prior,18,4,14,22
88039,636,prior,19,5,12,8
1627954,636,prior,20,3,16,19
2982253,636,prior,21,2,13,6
1866656,636,train,22,2,14,28
2456537,637,prior,1,5,14,NA
2581475,637,prior,2,5,17,7
3282120,637,prior,3,6,08,1
442189,637,prior,4,0,08,30
2057160,637,prior,5,6,09,6
1370193,637,prior,6,6,17,14
2881417,637,prior,7,6,12,28
1905026,637,prior,8,0,08,8
803548,637,prior,9,6,11,20
1335577,637,prior,10,4,09,12
575749,637,prior,11,5,10,30
1607448,637,prior,12,4,12,13
2259778,637,prior,13,6,07,16
2060440,637,prior,14,6,09,7
3241316,637,prior,15,3,19,11
2989060,637,prior,16,6,12,3
2350832,637,prior,17,1,13,16
1974079,637,train,18,3,14,9
510450,638,prior,1,1,17,NA
2132626,638,prior,2,4,19,17
1267311,638,prior,3,3,09,6
2944268,638,prior,4,4,18,30
1153205,638,prior,5,2,20,5
2805492,638,prior,6,0,04,30
369616,638,prior,7,4,09,4
2256856,638,prior,8,2,15,19
295873,638,prior,9,3,11,22
1259803,638,prior,10,3,11,21
179567,638,prior,11,0,10,4
570286,638,prior,12,6,14,20
1082366,638,prior,13,4,13,19
466731,638,prior,14,3,18,20
2775591,638,prior,15,5,16,9
425153,638,prior,16,6,13,8
307446,638,prior,17,6,17,14
2618715,638,prior,18,6,15,7
3127515,638,prior,19,0,11,15
228128,638,prior,20,3,17,3
151039,638,train,21,0,12,11
2230108,639,prior,1,4,19,NA
1482750,639,prior,2,3,23,6
2212765,639,prior,3,1,21,19
2125060,639,train,4,1,18,14
1687377,640,prior,1,0,12,NA
951303,640,prior,2,4,10,4
2247615,640,prior,3,5,11,22
1619858,640,test,4,3,18,5
3321658,641,prior,1,0,16,NA
2703762,641,prior,2,1,13,8
2423635,641,prior,3,1,14,0
1933559,641,prior,4,0,17,20
56093,641,prior,5,0,18,21
1848775,641,prior,6,0,10,7
1006031,641,prior,7,2,18,16
2091942,641,prior,8,6,17,11
785233,641,prior,9,0,13,1
3039671,641,prior,10,1,13,1
927245,641,prior,11,6,12,5
1928461,641,prior,12,0,19,8
145653,641,prior,13,0,18,7
1887275,641,prior,14,1,18,1
2247633,641,prior,15,6,10,5
1405831,641,prior,16,5,17,6
169933,641,prior,17,6,14,1
311801,641,prior,18,0,16,22
1534098,641,prior,19,0,12,7
2083361,641,prior,20,0,18,7
98280,641,prior,21,0,13,14
3020827,641,prior,22,1,14,8
1652971,641,prior,23,0,11,13
981323,641,prior,24,1,13,15
2318333,641,prior,25,5,12,4
1033625,641,prior,26,0,17,9
2255111,641,prior,27,6,18,6
1444025,641,prior,28,6,18,0
2995980,641,prior,29,2,18,10
2081127,641,train,30,0,16,5
3232145,642,prior,1,5,18,NA
490788,642,prior,2,2,10,4
832598,642,prior,3,6,09,30
475356,642,prior,4,5,15,13
1712835,642,prior,5,5,05,30
2504280,642,prior,6,0,11,16
999537,642,test,7,5,10,30
354385,643,prior,1,0,19,NA
2629892,643,prior,2,1,12,8
698722,643,prior,3,0,09,6
1506137,643,prior,4,4,10,30
1045751,643,prior,5,2,18,30
930226,643,prior,6,6,17,4
2951319,643,prior,7,4,10,5
1554027,643,prior,8,0,09,30
2156512,643,prior,9,1,14,30
162228,643,test,10,6,20,30
1549838,644,prior,1,3,12,NA
2365291,644,prior,2,5,19,9
983977,644,prior,3,1,12,3
2342041,644,train,4,1,15,7
507234,645,prior,1,1,13,NA
3179378,645,prior,2,5,12,4
3340732,645,prior,3,0,15,9
2139733,645,prior,4,4,13,11
3381647,645,prior,5,2,12,5
1897813,645,prior,6,4,21,16
2498702,645,prior,7,6,10,9
3206354,645,prior,8,4,15,5
3327698,645,prior,9,1,15,4
2165478,645,prior,10,4,15,3
2186356,645,prior,11,6,15,2
2070589,645,prior,12,4,12,5
1244429,645,prior,13,2,10,5
1360031,645,prior,14,6,13,4
2224033,645,prior,15,2,10,3
1014126,645,prior,16,6,13,4
2267598,645,prior,17,2,11,10
1022691,645,prior,18,2,13,14
944584,645,prior,19,4,10,9
3305090,645,prior,20,2,13,12
2415573,645,prior,21,4,14,16
664624,645,prior,22,3,15,6
2545213,645,prior,23,4,15,8
1243269,645,prior,24,3,12,6
598530,645,prior,25,5,13,2
357699,645,prior,26,2,10,4
1713656,645,prior,27,3,16,8
1292359,645,prior,28,5,12,9
3118332,645,prior,29,0,13,2
2882448,645,prior,30,3,16,10
319115,645,prior,31,2,13,6
1738438,645,prior,32,4,13,16
3091730,645,prior,33,3,09,6
1574920,645,prior,34,0,14,4
1020863,645,prior,35,2,18,2
1454432,645,prior,36,6,14,4
1899670,645,prior,37,0,23,1
1445016,645,prior,38,4,12,4
2481118,645,prior,39,4,12,7
160588,645,test,40,4,11,7
2027364,646,prior,1,6,11,NA
2845926,646,prior,2,4,14,12
1457606,646,prior,3,4,23,7
1122064,646,prior,4,5,13,22
592570,646,prior,5,0,12,9
739112,646,prior,6,1,17,8
2671832,646,prior,7,2,09,8
3282819,646,prior,8,1,11,6
1305410,646,prior,9,6,16,5
2740209,646,prior,10,6,08,7
3382079,646,prior,11,6,12,7
840357,646,prior,12,3,07,11
2511160,646,prior,13,2,08,6
1415560,646,prior,14,4,08,16
2899092,646,prior,15,2,19,5
1557854,646,prior,16,4,08,9
333691,646,prior,17,3,08,6
3371461,646,prior,18,3,13,7
2466774,646,prior,19,6,11,10
1632448,646,prior,20,5,08,6
2373016,646,prior,21,4,09,6
126624,646,prior,22,0,11,10
2910941,646,prior,23,0,10,7
1459087,646,prior,24,4,09,4
2264131,646,prior,25,3,08,6
1961885,646,prior,26,2,09,6
2783415,646,prior,27,2,09,7
1921900,646,prior,28,5,09,3
3249123,646,prior,29,4,10,6
2367152,646,prior,30,6,09,2
1615825,646,prior,31,4,09,5
1518027,646,prior,32,3,09,6
1376614,646,prior,33,2,08,13
3016601,646,prior,34,1,10,6
864329,646,prior,35,1,10,0
2954799,646,prior,36,0,06,6
3280458,646,prior,37,3,12,3
1325135,646,prior,38,0,10,4
3132510,646,prior,39,3,10,3
1005014,646,prior,40,0,08,4
1375702,646,prior,41,1,08,15
2073717,646,prior,42,5,01,4
670286,646,prior,43,3,10,5
1245726,646,prior,44,5,10,9
1168606,646,prior,45,1,11,3
2085684,646,prior,46,5,09,4
1656023,646,prior,47,2,00,4
1756364,646,prior,48,5,00,3
797527,646,prior,49,2,00,4
3359657,646,prior,50,0,20,5
31051,646,prior,51,4,14,4
1922040,646,prior,52,5,02,8
1752526,646,prior,53,3,08,5
208344,646,prior,54,6,20,3
2800205,646,prior,55,4,00,5
2162383,646,prior,56,1,10,4
428232,646,train,57,5,10,4
517350,647,prior,1,0,14,NA
2307603,647,prior,2,4,16,4
1125052,647,prior,3,0,15,10
1614442,647,prior,4,0,14,21
3130062,647,prior,5,0,13,7
1823451,647,prior,6,6,20,13
632363,647,prior,7,0,14,8
1397157,647,prior,8,6,18,13
1884343,647,prior,9,2,17,17
1224638,647,train,10,5,21,24
3206461,648,prior,1,3,14,NA
2395379,648,prior,2,5,19,16
3381222,648,prior,3,3,11,30
2007723,648,prior,4,2,19,20
1549043,648,train,5,1,08,30
1787047,649,prior,1,0,09,NA
2238879,649,prior,2,2,06,2
739983,649,prior,3,0,16,5
3007588,649,prior,4,4,21,4
2257327,649,prior,5,1,08,4
2732133,649,prior,6,0,21,6
763926,649,prior,7,0,10,21
1878268,649,prior,8,0,16,0
1549957,649,prior,9,0,20,7
3260603,649,prior,10,1,07,8
2664313,649,prior,11,0,07,13
3328911,649,prior,12,1,07,8
576398,649,prior,13,0,16,6
3072510,649,prior,14,0,20,7
132675,649,prior,15,2,07,9
2443992,649,prior,16,3,06,8
1832720,649,prior,17,2,07,6
435134,649,prior,18,1,16,13
404463,649,prior,19,2,19,1
192196,649,prior,20,0,13,5
153340,649,prior,21,0,15,7
10011,649,prior,22,0,19,21
580172,649,prior,23,0,21,14
181336,649,prior,24,1,07,15
3249485,649,prior,25,2,09,1
286940,649,prior,26,2,10,21
3227169,649,prior,27,0,15,5
3343263,649,prior,28,0,16,7
1988672,649,prior,29,2,11,9
1521287,649,prior,30,4,09,9
1690610,649,prior,31,2,20,5
1432438,649,prior,32,0,18,5
1150474,649,prior,33,2,19,9
751119,649,prior,34,1,08,6
1226561,649,prior,35,3,20,9
3257254,649,prior,36,4,13,8
605038,649,prior,37,4,06,14
3345228,649,prior,38,0,13,3
1664806,649,prior,39,0,15,7
3296807,649,prior,40,0,20,7
2441653,649,prior,41,0,18,7
390118,649,prior,42,0,16,7
947889,649,prior,43,0,16,7
95253,649,prior,44,0,17,7
232284,649,prior,45,0,16,7
78051,649,train,46,6,20,13
916530,650,prior,1,0,14,NA
2067643,650,prior,2,0,12,7
897153,650,prior,3,0,15,14
188175,650,prior,4,1,11,15
2102930,650,prior,5,1,10,30
1918564,650,prior,6,0,13,30
359189,650,prior,7,6,10,27
2951990,650,prior,8,6,09,7
12174,650,prior,9,6,09,7
2316417,650,train,10,6,09,7
640002,651,prior,1,1,18,NA
387906,651,prior,2,4,17,3
1031979,651,prior,3,0,13,3
593725,651,prior,4,5,15,5
2812626,651,prior,5,3,23,5
419531,651,prior,6,0,16,4
253749,651,prior,7,6,19,6
2751757,651,prior,8,2,23,10
2729162,651,prior,9,1,17,6
594278,651,prior,10,0,23,6
3309724,651,prior,11,4,19,11
2774054,651,prior,12,5,17,8
2355240,651,prior,13,1,15,10
2420972,651,prior,14,1,17,0
2914973,651,test,15,2,17,8
2862662,652,prior,1,3,18,NA
2884278,652,prior,2,6,11,10
2742669,652,prior,3,4,19,5
3032047,652,prior,4,2,18,12
2794041,652,prior,5,0,11,5
2003138,652,prior,6,2,12,2
3356133,652,prior,7,4,15,2
2808845,652,prior,8,6,11,2
2443868,652,prior,9,2,13,3
3281913,652,prior,10,5,12,3
143714,652,prior,11,5,18,7
1356709,652,prior,12,1,16,3
3369546,652,prior,13,3,16,23
3130639,652,prior,14,1,10,12
2452841,652,prior,15,4,15,3
2382696,652,prior,16,0,17,3
742328,652,prior,17,2,10,2
1359886,652,prior,18,3,15,1
259215,652,prior,19,4,14,1
2365118,652,prior,20,5,14,1
1985579,652,prior,21,6,14,1
3331817,652,prior,22,2,15,3
2369722,652,prior,23,3,12,1
432734,652,prior,24,4,17,1
996851,652,prior,25,5,15,1
25381,652,prior,26,6,15,1
2183777,652,prior,27,3,12,4
1979248,652,prior,28,6,16,3
3105633,652,prior,29,1,13,2
2915641,652,prior,30,3,12,2
427385,652,prior,31,5,13,2
238100,652,prior,32,6,19,1
3189774,652,prior,33,2,15,3
1193858,652,prior,34,4,18,2
2058526,652,prior,35,5,14,1
3042178,652,prior,36,0,15,2
3012850,652,prior,37,2,18,2
680610,652,prior,38,5,14,3
445266,652,prior,39,0,15,2
1330057,652,prior,40,1,14,1
1086276,652,prior,41,3,20,2
3345240,652,prior,42,1,08,5
2910271,652,prior,43,5,13,4
2555501,652,prior,44,1,14,3
27955,652,prior,45,6,10,5
1008886,652,prior,46,1,11,2
1663441,652,prior,47,4,18,3
1554720,652,prior,48,0,12,3
1664609,652,prior,49,2,16,2
2981116,652,prior,50,5,11,3
2327335,652,prior,51,2,15,4
753558,652,prior,52,5,15,3
3358478,652,prior,53,2,11,4
1706038,652,prior,54,5,19,3
2017701,652,prior,55,4,18,6
3061655,652,prior,56,6,17,2
927814,652,prior,57,3,19,4
946262,652,prior,58,0,14,4
565152,652,prior,59,4,20,4
2166870,652,prior,60,6,13,2
1969390,652,prior,61,4,14,5
621440,652,prior,62,2,14,5
695907,652,prior,63,1,11,6
1023690,652,prior,64,3,18,16
1187728,652,prior,65,5,14,9
4515,652,prior,66,6,13,1
3200669,652,prior,67,3,17,4
1722280,652,prior,68,4,16,1
1781304,652,prior,69,3,15,6
1163879,652,prior,70,6,17,3
1022444,652,prior,71,1,18,2
2935882,652,prior,72,4,15,3
146712,652,prior,73,0,16,3
1459244,652,prior,74,1,18,1
3310927,652,prior,75,4,15,3
2767751,652,prior,76,6,17,2
3291614,652,prior,77,2,14,3
140159,652,prior,78,4,12,2
2946780,652,prior,79,0,15,3
978640,652,prior,80,1,11,1
2335702,652,prior,81,4,13,3
335562,652,prior,82,0,16,3
